"text","rating","name","placeId","stars"
"Frank is an amazing and great electrician. My family and I we're having outages on one side of our house, not only did he diagnose the problem quickly, he explained in understandable terms what the issues were and how to prevent them for the future. Very affordable and even came late into the night so as to prevent anything more severe from happening. Highly reccomend and will definitely use moving forward! Thank you Frank!",,"stephylovespandas","ChIJVTA20eA6k4gRQEYmaHpN5Nc","5"
,,"Tristan King","ChIJVTA20eA6k4gRQEYmaHpN5Nc","5"
,,,"ChIJlarMSTP1yyERat9uQ92ncDU",
"Excellent service from Lee and Chris. They stayed until they found and fixed a pre-existing problem I didn’t know I had. If I ever have electrical issues again I’ll be calling Fayette Electrical. 👍🏻👍🏻👍🏻",,"Theresa Vines","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
,,"Carter McGill","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"Very professional and wonderfully done work.  And they were willing to push us up their list once they found out our issue had us displaced.  Would give more stars if I could!",,"Landon Overton","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"I would highly recommend Fayette Electric.  I had an old 50s fuse box that needed replaced. Brett and crew came out and replaced the box and did a fantastic job at a reasonable price.",,"opethorchid67","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"Brett Smith was absolutely awesome! Forward and to the point and very efficient with his work. I would absolutely recommend!",,"Fire Lilly","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"They are great are power was messed up they came quick and fixed are power. They were ever friendly and very professional I would highly recommend there service",,"TriSeed","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"I called Monday morning with a breaker tripping, said he was busy, would be out on Tuesday, asked that I send pictures via text along with address, I did, never heard from him again. 24 hour emergency service is not accurate.",,"Anita Pennington","ChIJO2ehH9VQvk4Rb_E9ot71t_A","1"
"Fayette Electric was awesome. At 5:30pm on a Tuesday night my electrical panel started sparking. I went online hoping to find a 24hr electrician and I found Fayette Electric. I gave them a call and within 30min I had an electrician at my house. It did not take him long to find and fix the problem. The technician was very knowledgeable and professional, and the price was very reasonable.",,"Forrest Smith","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"I wanted to give a shout out to Fayette Electric/ Bret Smith!!! Bret went above and beyond to repair all of our damage and have our power restored!!! We can’t thank him enough for helping us!!! #1 in our Book!!!
Thank you Bret!!!",,"Gina Tucker","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"Brett was very kind and friendly when he came. He was able to locate and fix the problem very quickly. Highly recommend using this company for any electrical issues.",,"Katty Hunsinger","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"Professional employees, great quality work, and prompt. Highly recommend!",,"Ashley Ary","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"Highly recommend Fayette Electric!",,"Josh Taylor","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
,,"Annette Allen","ChIJO2ehH9VQvk4Rb_E9ot71t_A","5"
"Ben and his guys have taken care of both our home and business. Everything from a total rewire, to adding lighting, or fixing little issues. They are fast and fair.",,"Brent Sexton","ChIJKf4sDDIPmogRm58jPgcRjAc","5"
,,"Phillip Mayeaux","ChIJKf4sDDIPmogRm58jPgcRjAc","1"
"Prompt service, reasonable pricing. Very professional. Excellent electrician.",,"Earnest Abrom Sr.","ChIJze1QzhVhiIgRVTzvrhCFEgg","5"
"Frank's fix it came to my home yesterday. He was the nicest gentleman. He handled our problems at a GREAT price. I will call Frank if I ever need anymore help with electrical. Thank you so much Frank's fix it.",,"Kelly Lynn","ChIJze1QzhVhiIgRVTzvrhCFEgg","5"
,,,"ChIJdRjQwYXkh4gROfxFGJT_e7Y",
"Too busy to give a estimate",,"Pam Brown","ChIJydQFRFQaiogR8Vzqgs-6EVo","1"
,,"Ronnie Murphy","ChIJydQFRFQaiogR8Vzqgs-6EVo","5"
,,"Justin Camper","ChIJydQFRFQaiogR8Vzqgs-6EVo","5"
,,"Shawn Walden","ChIJydQFRFQaiogR8Vzqgs-6EVo","5"
,,"Justin Feemster","ChIJydQFRFQaiogR8Vzqgs-6EVo","5"
"Really no cameras outside well your missing the show people are parking after you close and it ain't for lunch",,"connie farr","ChIJydQFRFQaiogR8Vzqgs-6EVo","2"
"So awesome! He did everything he could to make fixing my problem so much easier. He even made calls to my electric company to pinpoint the exact problem and finished alot quicker than I had been told it'd be done by other people! Thank you so much for your awesome service.",,"Petra Sanchez","ChIJydQFRFQaiogR8Vzqgs-6EVo","5"
,,"White Sox214","ChIJydQFRFQaiogR8Vzqgs-6EVo","5"
,,,"ChIJScCS7Tx5Z6YRwFA_JfEZ5r4",
"Reliable workers. Great communication. Fair and honest. Does a great job on electrical as well as structural construction and remodeling. Highly recommended.",,"Stephanie Manley","ChIJF8cC0K4gxIsRpON9J0h1zyA","5"
"He replaced three light fixtures in my home and updated them with new ones. Professional and had great communication!",,"Paige Salas","ChIJF8cC0K4gxIsRpON9J0h1zyA","5"
"If you're looking for an exceptional electrician, look no further—Eddie from Avad Electric is the one to call! From start to finish, Eddie was incredibly professional, punctual, and a pleasure to work with. His friendly demeanor made the whole experience easy and stress-free. He took the time to thoroughly assess the situation and offer expert advice, showcasing his vast knowledge and expertise.

Whether it's a small repair or a larger electrical project, you can trust Eddie to get the job done right. You'll be beyond pleased with your decision to hire him, and I have no doubt you'll keep his number on hand for any future electrical needs.

Merry Christmas 2024 to you and your family, Eddie! Thanks again for your outstanding service!",,"Glenn Henson","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Highly professional, conscientious, detailed, great communicator! Eddie did a perfect job of running a new electrical line thru the attic and down thru kitchen cabinets to hide/create an outlet for an electric stove. My very old home was only fitted for gas. Lived here 29 years and had many a professional work on our home. Never met anybody better than Eddie. A stellar human being also. A pleasure to work with.",,"Lydia Winn LeVert","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"I had an issue with a GFCI outlet that was burned up and called Eddie.  He was willing to come take a look that afternoon but we had other plans.  He came out first thing the next morning and took care of our problem.  He was very nice and kind and was very knowledgeable and professional.  We own a few condos in Gulf Shores and I just put Eddie on the top of my electrician list.  Don’t hesitate to call Eddie, you will be happy that you did.",,"Erik Mikesell","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Amazing and timely service.  I will use Avad Electrical Services for all of my electrical maintenance and repair needs from now on.",,"Rafael Andrade Jr.","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"We highly recommend Avad! Eddie was so helpful, efficient, and kind. He not only solved our problem in a jiffy but also explained how everything worked. We will be calling them again for our future electrical needs.",,"Mia Gibertini","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Eddie did an outstanding job on my home repair.  He was so professional and kind.  If you need an electrician, call him.  I will recommend him to anyone.",,"Leslie Passeau","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Knowledgeable and very professional.",,"Matt Damico","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"100% recommend Eddie the electrician. Great work and great human. Will use him for anything that comes up. Installed:added 2 plugs behind TVs to clean up electrical cords. Thank you Eddie.",,"DebbieO","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Second time working with Mr. Eddie and Avad Electric, wonderful job installing ceiling fans on outside porch and bedrooms. I highly recommend him to anyone in Baldwin County needing a professional electrician.",,"Debbie K","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Second time using. Great work, attention to detail, with reasonable pricing. Will definitely use again.",,"bo white","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Eddie did a great job on wiring our security system. We will be hiring him for additional work, hopefully soon. Excellent service you can not go wrong by hiring him.",,"Walter Hutchins","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Eddie is very polite and professional.  Excellent job on installing a ceiling fan with lights and he cleaned up and hauled away.  I give him 5 stars👍",,"anne kyser","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Eddie is very professional and polite. He went straight to work and diagnosed electrical outlet problem and made the necessary repairs. All outlets work perfectly now. Would definitely call AVAD for any future electrical needs.",,"Jim Eubanks","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Great company!! Eddie did a wonderful job installing new kitchen lights and a caged ceiling fan in our kitchen. He also helped with other electrical issues and questions I had around the house.
I really appreciated how quickly and effectively he communicated. Definitely will be using this company again!",,"Abigail Mather","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Eddie did a superior job of installing a carport ceiling fixture and checking wiring. Returned Home Depot faulty and broken fixture anc lightbulbs for new. Outstanding customer service all around. Timely and efficient",,"Dave Morse","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"I I was extremely satisfied with the complete and total professionalism that was provided by Eddie and Avad Electrical!",,"Jerry Scott","ChIJ16psTDf2-QwRAvupTMHRvoQ","4"
"He was very polite and professional. He acted quickly and I'm very pleased with him",,"Tammy Haralson","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Eddie is unbelievably nice, professional, and thorough! 10000/10 recommend this company!",,"Taylor Massey","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Very professional. On time and did a great job. Very nice work and a pleasure to work with.
Thanks for your help!
Mike",,"Mike Beck","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Very Professional and prompt.  He went above and beyond the problem and fixed it.  He called and explained what was wrong and what he did to fix it, very thorough and knowledgeable.  He also discovered the dishwasher was wired incorrectly and fixed that also.  We have future jobs this spring and will definitely call him for his services.",,"Tammy Holt","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
,,,"ChIJH-VlRjxMiIgRGuJpa_YJCf4",
"Am so thankful to have found them. Eddie showed up the same day and was great with communication for arrival. He arrived promptly, answered the numerous questions I had, and took his time to explain everything to me.  We have had issues since almost the beginning of the year and he was able to fix them in no time. Highly recommend and I am happy to finally have an electrician.",,"Penny","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
,,"Krista Williams","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Love my new light fixture! The contractor Eddie was very professional and personable. He arrived on time and completed the installation efficiently. I plan to schedule with him for more work around the house.",,"PureLove Fashion Empire","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"I recommend this company to all who needs electrical work.. the guy was on time and very friendly he fixed my problem and everything works perfectly.. thanks AVAD ELECTRICAL SERVICES 👍",,"Jody Henry","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
"Avad Electrical Services is prompt, courteous and knowledgeable.   Very professional and gets the job done.  Will definitely use again for any electrical needs.  A+++",,"Emily Gregorius","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
,,"Dennis Fails","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
,,"Jhalen Caffey","ChIJ16psTDf2-QwRAvupTMHRvoQ","5"
,,"David Roloson","ChIJffGiRvMVmogR61IvBhSf1RE","5"
"Very efficient. Kind and knowledgeable. Very reasonably priced. Would definitely recommend and call again!",,"alyson schott","ChIJffGiRvMVmogR61IvBhSf1RE","5"
"Mr. Sheahan is a very professional and knowledgeable electrician. He has done several different projects for me and always explains what he's doing and does a great job. As an added bonus  he's friendly and always cleans up after himself. I highly recommend him.",,"Dana Pledger","ChIJffGiRvMVmogR61IvBhSf1RE","5"
"Very knowledgeable and professional. Did a great job inspecting the wiring in my new house. Will definitely use again for any additional work.",,"Kellie “Leaora” Jones","ChIJffGiRvMVmogR61IvBhSf1RE","5"
"Wonderful customer service. Would definitely use again!",,"Cole Carter","ChIJffGiRvMVmogR61IvBhSf1RE","5"
"Great service!!!",,"Aiyme Altamirano","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"Replaced broken light fixture and installed timer switch. Highly recommend the professional RBI team.",,"Pat Schultz","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"Great service at great prices",,"Beerandon Harris","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"Still have not seen them yet",,"Lloyd Wilson","ChIJI9Nfs4UaiogRWALkBybCgfk","2"
"Professional and great communication and polite",,"Bud Green","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"I couldn't have ask for better people to handle the job very knowledgeable and got to the job and made it happen very reasonable price these are truly professional people they each had a job and did it in plenty of time thank you folks for doing a expert professional job I wish I could give you ten stars",,"Vic Detzler","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"Very good work. Reasonable price. Answer all questions.",,"Brian Butler","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"The electrician came right over and fixed my light fixture problem within 20 mins. Very professional and polite. Definitely recommend.",,"Stacy Robbins","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"To many issues to list . Good electrician. If you feel like dealing with all the stuff.",,"Fran","ChIJI9Nfs4UaiogRWALkBybCgfk","1"
"Awesome people , on time and a great value, these guys know their stuff and will treat you well, Thanks for solving my problems pronto!!!",,"Bama PC Services INC","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"Great work ethic and very dependable.  I highly recommend.",,"Judy B","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
"Very professional and reasonable priced excellent work and very courteous",,"Jason “TruckerSteve” Gray","ChIJI9Nfs4UaiogRWALkBybCgfk","5"
,,"Mik Nassar","ChIJXRjB36lNmogRARJShd3vhyQ","5"
"Very patience and honest man, he really helped me and my family out in our time of need.",,"Quineisha House","ChIJXRjB36lNmogRARJShd3vhyQ","5"
,,"Quineisha House","ChIJXRjB36lNmogRARJShd3vhyQ","5"
"Banks Electrical should be your first call to an electrician. Their prices are very reasonable and they will not leave until you are pleased with the work, in which I'm more than sure you will be. I was without power on one side of my home for over 3 yrs and I was at serious potential threat for a fire, also some of my outlets hadn't worked since the 90's. They were at my home at the time scheduled and went to work right away day one he had the side that was down back up and running day two for only a couple hours they were complete. I Highly recommend them. Thanks again, Banks Electrical",,"Angela Wright","ChIJXRjB36lNmogRARJShd3vhyQ","5"
"Brooks Elec. Came and replaced all the Ballest in my kitchen lights today. Will Brooks was very knowledgeable , respectable and friendly.  The price to do the work surprised me . VERY reasonable!! I will be calling Brooks Elec. for all my electrical problems from now on.",,"Melanie Damato","ChIJSS3Tw35djIgRScO-4-1dzqc","5"
"10/10 Service. They are very responsive and do great work!",,"Camryn Garrett","ChIJSS3Tw35djIgRScO-4-1dzqc","5"
"Brooks Electrical Company installed new can lights, added plugs, and installed new switches in my home. We were very pleased with the work, customer service, and turn around time for this project.",,"Rachel Brooks","ChIJSS3Tw35djIgRScO-4-1dzqc","5"
,,,"ChIJ_____7_1jIgRBa_S9HPV15A",
,,"Jeanine Johnston","ChIJaY3D7FWOiogRr68BwQ20j7Q","5"
"Great people to deal with. They do fantastic work.",,"Andrew Shankles","ChIJfU8jZI9viogRs1qDbXysRRA","5"
,,"kelly pirman","ChIJfU8jZI9viogRs1qDbXysRRA","5"
"Great  service",,"Debra Brady","ChIJfU8jZI9viogRs1qDbXysRRA","5"
"Great guys reasonable prices",,"Lawayne Ragan","ChIJfU8jZI9viogRs1qDbXysRRA","5"
"We were over charged for what he did.",,"garry barksdale","ChIJfU8jZI9viogRs1qDbXysRRA","1"
,,"Levi Burt","ChIJfU8jZI9viogRs1qDbXysRRA","5"
"I cannot say enough good things about Mike. We had some family members visiting our lake house the weekend before 4th of July and had some major electrical issues, no power in half of the house, no refrigerator power and no AC. He was able to come out there the same day, on a Saturday and diagnose it within just a few minutes and had it fixed within hours. I will highly recommend him to all of our friends and family out by the lake!",,"Robert & Ashleigh Daugherty","ChIJe1DKxYGOiogRgE-BlAH0iw0","5"
"If I could give Mike Pruitt a million stars, I would! I've never met anyone to match his kindness and professionalism! No need to look anywhere else for your electrical needs.",,"Robin Henderson","ChIJe1DKxYGOiogRgE-BlAH0iw0","5"
,,"Elisha Woodard","ChIJe1DKxYGOiogRgE-BlAH0iw0","5"
"Always there when they say they will be there. Very quick and accurate work.",,"Robert Pace","ChIJe1DKxYGOiogRgE-BlAH0iw0","5"
,,"Mike Pruitt","ChIJe1DKxYGOiogRgE-BlAH0iw0","5"
"I am so happy I found Mike Pruitt.  He is quick to respond, detailed and seems very honest. One thing that impressed me was that he told me up front, he will only do things the right way and no shortcuts.  He quoted me a very fair price THEN charged me less because it came in lower than he thought.  Who does that?!?!  Mike does.  :-)  Thanks sir!!",,"Patriot Dave (PatriotDave)","ChIJe1DKxYGOiogRgE-BlAH0iw0","5"
"Great service, timely and well done. Very happy with the work they did to my house. Price was reasonable.",,"Connie White","ChIJe1DKxYGOiogRgE-BlAH0iw0","5"
"I’ve used Knight Electric for years and wouldn’t consider anyone else. Professional, efficient and so much more! The bookkeeper/Office manager is Awesome!",,"Lane Ryan","ChIJuXmlEHlrYogRhha_ekuOT04","5"
,,"Kyle Mathis","ChIJuXmlEHlrYogRhha_ekuOT04","5"
,,"CaptAmerica tv","ChIJR4sn8sPVYYgRs-4dNg9O5iM","5"
,,"Alexis Mask","ChIJgfhyWO8SYogR2NY83oWb-sc","5"
"Had Mr. Harris come out to solve some issues that were found on a home inspection. He came out the next morning as scheduled. He was a few minutes later then scheduled but did give me a courtesy call that he was running a bit behind so it was by no means a problem. Was able to correct the issues with no hesitation. Planning on using him again after we move to our new home.",,"Michael Roeder","ChIJgfhyWO8SYogR2NY83oWb-sc","5"
"All I can say is I should have read the reviews.",,"Jimmy Creech","ChIJgfhyWO8SYogR2NY83oWb-sc","1"
,,"jimmy Pierce","ChIJgfhyWO8SYogR2NY83oWb-sc","5"
"Empty promise after promise to show up and finish his job. Filing complaint with electric contract board.",,"Michael Nelson","ChIJgfhyWO8SYogR2NY83oWb-sc","1"
,,"Elizabeth Cox","ChIJgfhyWO8SYogR2NY83oWb-sc","5"
"Don't use this place the owner answers the phone and promises he will come do an estimate
at my place of employment and never shows. I have had three no shows by this man and when I try
to call him he wont answer the phone. Then I have called from another number he will answer only then
he realized I was the one waiting on the scheduled visit he keeps missing and hung up. when I called back Mr. Harris tried to use the phase make a long story short that he would be out there. Then never showed again. My company is trying to give this man money to perform a service but he must not want it so I will have to find some one else to install our lights",,"Joey Wise","ChIJgfhyWO8SYogR2NY83oWb-sc","1"
"Great prompt service",,"KAREN WHITE","ChIJ_0VWih9e7mIR3tVkPsPVw38","5"
"I lost power in several rooms in my house,Called Johnston Electric,They came right out and took care of the problem. I would recommend them to anyone.",,"joy Joslyn","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"Made a appointment with him called him the day of the appointment no answer also texted him twice no answer and a no show very disappointed 😔",,"James Wilson","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","1"
"I really appreciated that they let me know up front that it would be 2 weeks or more before they could send a svcmn out.",,"Carol “Daisy” Bates","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"We started having electrical issues due to the service line needing to be replaced. It has gotten so bad that we were concerned about staying in the home. We contacted Johnston one morning and he came out that afternoon. He told us the problem and a quote. Not only did he repair the service line but replaced breakers and repaired the breaker box. Great service and excellent response time. I would recommend them to anyone in search of an electrician.",,"Cheralynn Walker","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"Vendor didn't show or call my tenant.",,"Mike Long","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","1"
"The power suddenly went out after a tree took down a power line. The following morning when power was restored, the house was having electrical problems, and an outlet that was scorched. Johnston Electrical was the first one I found on google, and I could not have been happier with calling them. Extremely friendly, very quick with the work and really made a stressful situation so much easier to deal with. I will 100% be using them again for any other electrical needs.",,"Earl Virgin (DJ)","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
,,"Shane Winslett","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"He came and found the problem in no time. We had some other issues that he willingly fixed with no trouble. Will be using them again.",,"Gladys Noemi Penny (Noemig)","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"Called them to hang a ceiling fan. They were prompt and friendly. Got the job done quickly.",,"Amy Johnston","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
,,"Linda McPherson","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","4"
"I don't do many reviews, as a matter of fact,  this is my second  one. Good help is hard to find.
Mr..  Johnston is a excellent Electrician.
He has completed several jobs at my rental homes.  Over the years I have meet a few Electrician and I can truly said, Mr.  Johnston is the best I have had the pleasure to work with.  On time,  a man of his word,  knowledgeable, trust worthy, licensed,  and OMG a fair price. Ladies and Gentlemen, if you're looking for a Electrician, I highly recommend Mr. Jason  Johnston. It took me years to find him. You don't have to look any farther, he is the one.
Happy to sign my name,
Delois Sanders",,"Delois Sanders","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"DId a good jop A++++++ thank you",,"Beavis Bigham","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"this is a good electrical did the jop on time i did not have the cash on me took a check good men thank you Mr johnston a+++++ 100/100",,"Mike Bunn","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
"I been using Johnston Electrical for years A++++++

AJ",,"Aj Marino","ChIJ1UZ9iyLniIgRHS2SvEYZZ70","5"
,,,"ChIJNbd8hUvf_2IRXXIjoPvaz2E",
,,,"ChIJH4YAwQNhiogRYMiIBh5FZUU",
,,,"ChIJUaZ_veQQiogRNZ7JfxG7mVk",
"Respond time 10/10. Also very understanding and does amazing work. If you need anything electrical done i HIGHLY recommend. Will be recommending him to family and friends in the future and will use again if needed. If you want work done right and at a great price look no further he is amazing!.",,"Will Crawford","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph, owner & electrician, was knowledgeable and fast.  He did a great job, and we are pleased with the outcome.  I would refer Master's to anyone.",,"David Webb","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Thank you for your hard work and going above and beyond for me.",,"Jamie Bailey","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Jacob was such a professional.  Friendly, on time, knew exactly what to do and explained how it worked.  Master Electrical Co. with Jacob and Joseph are now our go-to electricians for any electrical issues in the future.",,"Edward Jacobs","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph came out and gave me an estimate, and we went over the job that I needed done. He got back with me in a timely manner with the quote. He came out to do a quality job and he did. I would use him again.",,"Karl Schlagheck","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"He was extremely nice and did an amazing job! I will definitely use him again when the time comes and will be recommending him to anyone that needs his services. THANK YOU SO MUCH!!",,"Leslie Cade","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"I recently had the pleasure of working with Joseph, who installed a Tesla charger at my home, and I couldn't be more impressed with his work. From the moment he arrived, it was clear that he was a true professional—punctual, courteous, and extremely knowledgeable.

The installation was done flawlessly, with Joseph taking the time to explain every step of the process and ensuring that everything was up to code. He was meticulous in his work, paying attention to every detail, and the result was a clean, efficient setup that works perfectly.

What really stood out was his commitment to safety and quality. He double-checked all the connections and even gave me a thorough walkthrough of how to use the charger effectively. His expertise gave me complete confidence that the job was done right.

And to top it all off, his pricing was the best in town! I did my research beforehand, and master electrician offered the most competitive rate without compromising on quality.

If you're looking for an electrician who is not only skilled but also genuinely cares about delivering top-notch service at a great price, I highly recommend master electrician, I will definitely be calling him for any future electrical needs. Thank you for making my Tesla charging experience so seamless!",,"CP","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Very efficient, no hesitation went right to work. Job well done 👏",,"Tawn Green","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Called yesterday,  here today, work done efficiently had everything running, polite, well mannered, young business man. Will refer to all my family and friends.  Five star service.",,"Liz Reed","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Excellent company and great quality work.  Just moved to my property and he gave me some great advice on rewiring areas on the property. I Highly recommend Joseph.  You wont be disappointed",,"thomas respondek","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Great service, done quickly while keeping me informed throughout the process.",,"Bill Corriston","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph is excellent and very professional at what he does. I appreciate the response and  action he took, to take care of my issue. I would highly recommend him for whatever your electrical needs maybe.",,"Constance Boilard","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Answered all my questions and delivered excellent service!",,"Rob Duplin","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Great communication showed up on time did a great job  left the work area clean differently would hire him again.",,"John Lenz","ChIJzejgq0xG64IRaX7VBxQMgok","5"
,,"Sara Bridges","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Great communication & execution. Def will be using regularly",,"luke richardson","ChIJzejgq0xG64IRaX7VBxQMgok","5"
,,"Billy Saliski","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"I HIGHLY RECOMMENDED  THIS SERVICE.  FAST RELIABLE   and  HONEST",,"Sandy Roubik","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph wired some lighting (sconces) and outlets in places that did not already have wiring.  His communication prior to scheduling the appointment as well as during his service was outstanding!  His quote was clear. He was well prepared, clean and got the job done in a timely manner. I would hire Master Electrical Company again!",,"Lori Cannon","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph did an amazing job installing my ceiling fan. He was professional and personable. He gladly answered all my questions. I will hire Joseph again on my next electrical project!!!",,"Cathy Mahoney","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"We found Anchor Electric on line after excusing another well known electrical company for excessive cost estimate & complicated unnecessary contracts. Anchor responded immediately & came the next morning right on time. Derick, their technician, assessed the job,, provided a reasonable quote & went to work immediately. He finished each task expeditiously & with excellent quality & was finished within a few hours. He even allowed us to alter one task & performed it in short order. I highly recommend this company for your home electrical needs!",,"Phil Hodges","ChIJ3QByAHtlYogR6-qICsVPGUk","5"
,,"Jonathan Bates","ChIJ3QByAHtlYogR6-qICsVPGUk","5"
"Derrick is awesome!! He came to fix our electric panel.  He was prompt,  proficient, and professional.  After some of the experiences we've had,  it's so refreshing to have someone who knows what he's doing and had all the parts too. THANK YOU. Keep up the good work",,"Amy Jones","ChIJ3QByAHtlYogR6-qICsVPGUk","5"
"I had an appointment at 2pm today. I had to call them. They said tomorrow. I have a full schedule. They said today about 5. I made this appointment a month ago. They do good work,,but I had an appointment",,"Charlotte Weldon","ChIJ3QByAHtlYogR6-qICsVPGUk","2"
"Service Rep Derrick was professional and had the issue resolved quickly. Highly recommend!",,"David McCord","ChIJ3QByAHtlYogR6-qICsVPGUk","5"
"Professional. Honest. Good quality work. Prompt. Fair pricing.",,"Casey Hopper","ChIJ3QByAHtlYogR6-qICsVPGUk","5"
,,"William Umbarger","ChIJ3QByAHtlYogR6-qICsVPGUk","5"
,,"Joanie Lechman","ChIJ3QByAHtlYogR6-qICsVPGUk","1"
"I called to have someone to come out to check my outside outlets not working.  I thought I looked at the breaker and gcfi outlets thoroughly enough.   He suggested I check rather sending a truck out.  He stayed on the phone the whole time.   Saved me a house call.  Was very friendly and understanding! I suggest them to anyone who need fast and honest service!",,"Patrick Gray","ChIJ3QByAHtlYogR6-qICsVPGUk","5"
"This electrician is super easy to work with, down to Earth and fair.  Showed up in time, knowledgable, friendly! I believe this provider likes to work with the average home owner in an honest fair way. I recommend this provider",,"Purple Drank","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"Jospeh was very professional and fit me into his schedule the week of my issue, would recommend for any electrical issues",,"Cole Ibsen","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"Very competitive price and very clever installation of power for pool equipment.  Highly recommend this company!",,"Tim Haggard","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"Joseph and his son at Cooper Electrical did a great job educating us on what would be best for the job we needed done. They are professional and the results are great! We hired him for a second project and he was quick to schedule and get it done. Highly recommend. Thanks Joseph! See you again sometime.",,"Colleen Chochola","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"Grateful for the expertise, guidance and professionalism that Joseph has. Will recommend to others and use him again!",,"HLA Consulting Services","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
